datetime,Site1,Site2,Site3,Site4,Site5,Site6,Site7
2005-01-01,-1.232904169079029,-1.3534937339832236,-1.1908036853480748,-0.7275195933062109,-1.214288714269018,-0.48418544525711577,-0.4232628582914876
2005-01-02,-1.0959936856744221,-0.7617139469492862,-0.8397193565881076,-0.9036744325266628,-0.8885157061472232,-0.7531247985668243,-0.7828418716719263
2005-01-03,-1.252063064282112,-1.1718198290361665,-0.9880900763307436,-0.6611335031318641,-0.6647184010665256,-0.5198901219211158,-0.4715689790658346
2005-01-04,-1.292783511065418,-1.10015726187921,-0.612897889239747,-0.6225860069063923,-0.36436553275877087,-0.7250817492766118,-0.6487896118417692
2005-01-05,-0.13597757344417824,0.7918249815697872,0.48110024754372155,1.0923552828010328,1.4953911041858023,1.313002879787178,1.032125685210495
2005-01-06,-0.0886431212970628,-0.053521455710007895,0.6709055302634906,-0.07671619416412288,0.08894810288459613,0.24687591218081859,0.3264971512200629
2005-01-07,-0.28295172133814506,-0.07539078134738232,-1.043961053262974,0.20408347231487955,-0.6377374381118892,1.6613178231301011,0.871209322920196
2005-01-08,-1.0328397774153808,-1.0080824561394899,-0.8595977346206637,-0.674198942963618,-0.918657106028096,0.31167875526608735,0.06098149109015928
2005-01-09,-0.94754641620087,-1.303748503535647,-1.3619832450593228,-0.9691545864542012,-1.1463108361078251,-0.6842018085980232,-0.7893713864339739
2005-01-10,-1.318648021604316,-0.6229089653405939,-0.39900878837372683,-0.812882978664142,-0.4659932641231218,-0.9205458783721172,-0.9185186167794772
2005-01-11,0.011470041209536071,-0.4546328300195447,0.012179725100408144,-0.2903601154646262,-0.518135040686405,-0.18386558491954524,-0.2551164823923568
2005-01-12,-0.6013447368703358,-0.3266549403110085,0.5574785697721134,0.06792536281276997,-0.12515621432153437,-0.7162180331875889,-0.778135643175822
2005-01-13,-1.180311703446123,-1.1897350366306731,0.058997856567050234,1.1523466833750464,0.830178007281945,0.45081986376665395,0.2838244510397636
2005-01-14,-1.651168775115005,-0.8875950057882018,-0.24586096780661712,-0.7645104710269454,-0.8053609751348562,-0.16605146113794098,-0.6965275020472601
2005-01-15,-1.5468629053920955,-1.203177131583857,-1.5262911007681927,-0.9764044308280496,-0.9851173040921924,-0.8991656815815139,-0.8008245362315997
2005-01-16,-0.47087939914559196,-0.5232397074868999,-1.2059761068598236,-0.9483699992559169,-1.141458558371803,-0.7821178923170116,-0.9277123306585289
2005-01-17,-0.772160848789895,-0.9142005581923632,-1.3013775348741523,-0.8503262197286441,-0.5332986675871569,-0.8501279813157012,-0.6853230277570149
2005-01-18,0.572694484387735,0.5734840629626258,-0.034028511723756795,-0.5360837050979507,0.3176297783252508,-0.41959785226428103,-0.27931704685197006
2005-01-19,1.932808523409968,1.664310656916925,1.577255040187515,1.4824997422133694,2.0250532446625047,0.6839453795129744,0.4649716465905138
2005-01-20,2.090516992424919,1.961177950199067,2.351587953173935,2.8618057699274266,2.6900959634874155,2.6322917045505156,2.3316725144589006
2005-01-21,1.94832326859809,1.086889201630847,0.8681279236290824,2.473830310576469,2.466045844890776,3.757072419298025,4.014065304088081
2005-01-22,1.8964741627604897,1.3834829595782372,2.451729521159592,2.371518545264807,2.1335342945533204,2.538223860295249,2.417349439999392
2005-01-23,0.5544949686037621,0.4478604266611484,0.5040269664063265,0.6208976720741797,0.5821406223966487,1.0754785281180963,1.9107055517016185
2005-01-24,0.22330854669407404,-0.22604914467815984,-0.9210113843827672,-0.862423667038112,-0.6025121267543789,-0.6811957439163118,-0.15805070185735354
2005-01-25,0.8080297602951866,1.3054946572681538,1.3455289379080166,1.381786719376411,1.2159549823868827,1.1298230656557244,1.5045933239277713
2005-01-26,0.3224720857095761,0.9511248439888675,-0.1797515366300882,0.558113211540189,0.34944835138685876,0.9915301080986093,0.9414594584647208
2005-01-27,1.0558116087388203,0.35936181036978715,0.11246058032125687,0.14197265991197267,0.767907815773646,0.3797633036634793,0.037601886643215135
2005-01-28,0.6330762358958208,0.30026150486054776,-0.7189948267137497,-0.8842650684062459,-0.9652483529728381,-0.9017295441112456,-0.9234685484390479
2005-01-29,0.638341486049797,0.9534445659010721,0.6148670177689712,-0.22583135093488318,-0.5716716435038557,-0.8049353220458578,-0.8013300941696826
2005-01-30,0.6177078135585023,0.19177196808949473,0.9340505584382369,1.0287341190472334,0.9655933638463534,-0.3762403394488718,-0.5599793819970492
