,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS_loc,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP_loc,LOP5E,DEX_loc,BCL_loc,COT5A
0,24.434221195385692,5.5261978761146615,19.022351423644132,9.13775757070628,-1.412135611317644,0.6019199984151784,0.7279821679806947,11.758083675452857,62.06950644465132,7.449884179703254,213.97475345134123,536.4140514233532,1062.5349565525717,207.27160815335094,271.1826634107343,639.300464864521,56.54481930725882,1070.0890632644273,1447.6806187100856,456.97438753160856,640.8736458793318,773.2661710110154,0.0,0.0,0.0,61.6953987792942
1,26.79882324655205,5.588289987082242,9.723355189389387,11.383664250735292,3.594527010626731,13.633487964103795,0.7279821679806947,0.23996089133577256,59.23659050948518,5.357576282424893,213.97475345134123,481.3407401889227,1000.9549538018958,207.27160815335094,265.244356912689,253.89034561703699,56.54481930725882,428.74429355958836,2246.4407053072905,351.44217603193425,1362.720541315066,552.6545705479018,0.0,0.0,0.0,185.95514561646425
2,38.22773316052278,9.158586367718119,13.358081892064353,12.594692362515644,-8.472813667905866,15.288767959745533,0.7279821679806947,9.11851387075936,57.89970883221578,12.165502357281378,145.98277571913934,351.3677256756667,1249.5142376318968,263.4652441415928,259.3060504146437,419.71962541194847,57.632219678552254,706.3060263047764,2621.039591518101,311.6186999943213,1500.9675527528261,529.0176133554254,0.0,0.0,0.0,69.51594228652868
3,24.04012085352464,6.581763762563529,22.5648261795507,11.581832487208443,-7.959309809244902,12.640319966718748,1.4559643359613894,14.397653480146355,61.019099412511075,11.143124634747632,162.98077015218982,311.7149415868767,1051.3385924160852,249.64713693136935,255.3471794159468,556.9576500698064,78.29282673312758,966.1510527045269,2911.4978048261755,358.4112843385165,1560.2162719404375,614.5608870043878,0.0,0.0,0.0,73.86068867943672
4,6.699705811638013,5.308875487728129,19.243756095888294,10.216673524837864,-11.682212784536874,14.385887962122766,1.7408269234320957,21.116558437547987,59.109268444983336,16.31049110832904,156.98147799934847,389.91904353976804,871.0771298186521,255.1743798154587,238.52197767148525,276.76334972667996,81.5550278470079,480.7132988395385,2606.0556360696687,359.40687123945685,1550.3414854091693,621.3143033450954,0.0,0.0,0.0,67.77804372936546
5,11.823010255831788,3.601342436119667,25.609140422907913,9.996486595423255,-12.067340678532595,16.913951955466516,1.7408269234320957,43.43292133177484,61.974014896274944,23.681121201014175,135.98395546440378,331.5413336312717,1117.3971408213558,185.1626366169935,226.6453646753947,484.907687124431,81.5550278470079,877.5675209773392,1071.9291205417035,266.8172894520067,1530.591912346632,461.4834499483498,0.0,0.0,0.0,61.6953987792942
6,4.729204102332716,4.594816211600954,18.690244415277892,8.895551948350208,-31.580487307649133,8.216207978367185,1.424312937353533,28.315385177621167,55.95804734856259,24.877857914987782,154.98171394840136,414.15130048291746,1084.927684825545,215.562472479485,221.6967759270236,418.5759752064663,73.94322524795383,762.9994866101766,900.1899388635167,338.49954631971,1530.591912346632,585.2960828613217,0.0,0.0,0.0,58.219601664967776
7,18.5227160674698,4.315401712246842,12.878371768868675,8.895551948350208,-30.938607484322933,1.5047999960379461,1.424312937353533,-9.11851387075936,54.8439792841714,14.154779941436182,168.98006230503114,397.6293071125883,972.9640434606795,171.3445294067701,219.7173404276752,373.9736171926625,82.64242821830135,682.6837511775263,2767.42131012971,309.62752619244065,1491.0927662215574,538.0221684763688,0.0,0.0,0.0,66.90909445078385
8,27.192923588413112,4.160171434827891,11.494592567342671,9.1817949565892,-53.27602533607475,18.358559951662947,1.424312937353533,22.076402002891076,54.812148768045944,44.23963137351443,163.98065217766336,397.6293071125883,1005.4334994564905,195.295915237824,209.82016293093304,321.36570774048374,90.2542308173554,574.0212855921762,2687.891085057261,399.2303472770698,1086.2265184395453,716.987701505119,0.0,0.0,0.0,61.6953987792942
9,57.93275025357577,5.650382098049821,-26.64236222671399,18.165421676705257,-149.1728709410093,51.25348786505245,-2.0256895109028026,-0.9598435653430902,102.04863469823188,102.58649023625416,1172.8616158804825,1760.1430270523992,2970.3954054098767,1592.7671577650833,1433.11130152826,1890.4537896619916,429.5231466609083,3666.177099749207,337.71530356851525,2607.4420935627077,882.8059158954122,4519.161101323474,0.0,0.0,0.0,373.6481897900917
