,BPA,PNW,CAISO
0,559.8860368609921,730.9217191396764,9.511859989549519
1,491.07693143362513,641.0925997828004,2.3779649973873798
2,480.04202023039215,626.6867104835407,2.3779649973873798
3,306.2041843027412,399.74436593047153,3.170619996516506
4,186.7268144545934,243.76868727753708,7.133894992162139
5,205.3455715467059,268.07515867716177,15.060444983453406
6,160.1386106048673,209.0582383875552,23.7796499738738
7,146.60400398830902,191.38903914922847,11.8898249869369
8,145.54383406625882,190.0050053084319,2.3779649973873798
9,182.72985642524986,238.55072640372046,2.3779649973873798
10,166.7844608793116,217.73428313226057,3.170619996516506
11,193.32052872765465,252.3766693572515,4.7559299947747595
12,186.35086448734515,243.2778909756464,5.548584993903886
13,239.67989262304195,312.8980321449634,14.267789984324278
14,258.8497921135397,337.9240105920884,17.438409980840785
15,207.12196515915716,270.3942103905446,19.023719979099038
16,293.99190695041534,383.80144510498087,18.23106497996991
17,655.9529480688691,856.3354413431712,14.267789984324278
18,1257.8620876419152,1642.1176078876179,4.7559299947747595
19,1740.9346380896154,2272.760624137879,14.267789984324278
20,2362.1943720853096,3083.804663296749,26.157614971261175
21,2895.3573836465293,3779.8399264315003,18.23106497996991
22,3747.2655416770094,4891.991568768942,19.816374978228165
23,4554.718175331647,5946.107278500845,23.7796499738738
24,2.4994312102479963,3.2629650264334153,9.511859989549519
25,9.394413859208008,12.264247857973901,2.3779649973873798
26,13.789965297919984,18.00256566308092,2.3779649973873798
27,15.082774544599985,19.690306193994758,3.170619996516506
28,12.152406918792016,15.8647609905901,7.133894992162139
29,28.631415515562093,37.37782704381474,15.060444983453406
30,27.924679728288037,36.45519546773895,23.7796499738738
31,32.14785660077601,41.968481202057454,11.8898249869369
32,32.664980299448004,42.643577414422985,2.3779649973873798
33,50.85049703607999,66.38446088261095,2.3779649973873798
34,46.71350744670399,60.98369118368667,3.170619996516506
35,35.76772249148001,46.694154688616194,4.7559299947747595
36,47.40300571160002,61.883819466840755,5.548584993903886
37,56.88360685392007,74.26058336020897,14.267789984324278
38,87.08363098787619,113.68620233404202,17.438409980840785
39,193.40426330332824,252.48598342471047,19.023719979099038
40,349.17915827391147,455.847465109545,18.23106497996991
41,719.0662526799567,938.7287893994213,14.267789984324278
42,1116.228736831766,1457.217672104133,4.7559299947747595
43,1444.9642783901063,1886.3763425458308,14.267789984324278
44,1745.6889529370399,2278.967301484386,26.157614971261175
45,2419.76398668669,3158.9608181288377,18.23106497996991
46,2634.779711230359,3439.6601974286673,19.816374978228165
47,2348.3449029526632,3065.724416387289,23.7796499738738
48,4030.818459940305,5262.165091305881,9.511859989549519
49,3747.241226990349,4891.959826358157,2.3779649973873798
50,3780.6949846461857,4935.633139224786,2.3779649973873798
51,3722.610318210967,4859.804592964709,3.170619996516506
52,3592.0758201844983,4689.394021128588,7.133894992162139
53,3514.2673575168074,4587.816393625075,15.060444983453406
54,3739.372602552782,4881.687470695538,23.7796499738738
55,3592.890496256983,4690.457566915122,11.8898249869369
56,3040.35715424052,3969.134666110339,2.3779649973873798
57,2302.0035824227593,3005.2266089069963,2.3779649973873798
58,1801.76845186274,2352.1781355910443,3.170619996516506
59,1462.1894422704631,1908.8635016585679,4.7559299947747595
60,1228.2836023169589,1603.5033972806252,5.548584993903886
61,1087.1847712561732,1419.3012679584508,14.267789984324278
62,792.8078470091433,1034.9971893069755,17.438409980840785
63,481.9789305323116,629.2153140108506,19.023719979099038
64,182.47356152709804,238.21613776383555,18.23106497996991
65,28.204330188460798,36.8202743974684,14.267789984324278
66,94.65688082665423,123.57295147082797,4.7559299947747595
67,128.42794498454018,167.66050259078352,14.267789984324278
68,159.39822794369908,208.0916813886411,26.157614971261175
69,181.27265811973683,236.64837874639272,18.23106497996991
70,168.49146405852244,219.96274681269247,19.816374978228165
71,147.90763798877273,193.09091121249705,23.7796499738738
72,179.0112643669269,233.6961675808445,2212.653023486915
73,150.3673437658851,196.30201536016332,2156.0947078606514
74,199.6603010108336,260.653134478895,1782.3512437898048
75,395.09246410034376,515.7865066584122,1310.7771797167734
76,865.0019662761996,1129.2453867835504,723.0292781411473
77,1904.4324116686873,2486.204192778965,859.8392578317025
78,2800.8932842875643,3656.5186478949922,1141.102232837984
79,3418.618618102498,4462.948587601172,924.8048906456534
80,3584.125645846116,4679.01520345446,685.5785015778108
81,3715.7235490739436,4850.814032733608,429.5374781345928
82,3773.549658816408,4926.305037619331,203.30421562954035
83,3640.4133930516546,4752.497902156207,136.80997969055537
84,3433.299438908035,4482.1141500104895,143.68869375320895
85,3321.732866099716,4336.465882636705,145.98159844076017
86,3636.939528031493,4747.96283032832,173.4964546913747
87,3608.2573805023676,4710.518773501785,209.4186281296769
88,3204.3422060328703,4183.214368189126,175.0250578164088
89,2760.8820917859434,3604.284715125252,256.80532500573514
90,2565.731046751752,3349.5183377960207,272.0913562560766
91,2531.3159856785746,3304.5900596326037,304.19202188179344
92,2572.393449600538,3358.215991645611,382.1507812585345
93,2270.791039077694,2964.479163286807,359.22173438302246
94,2232.5138275741306,2914.508913282155,398.2011140713929
95,2314.218725238033,3021.1732705457352,415.01574844676844
96,244.70749153312758,319.46147719729447,455.83953744524365
97,660.1343421116952,861.7941803024742,472.442964305832
98,1217.2056030157626,1589.0412572007344,519.2344400038537
99,1461.6781566706802,1908.196026985222,547.9130863994153
100,1615.0350672138204,2108.400871036319,783.3798673313955
101,2063.628210273102,2694.0316061006556,713.192653784363
102,2264.7175433839884,2956.5503177336664,659.6088670979188
103,2535.692205029426,3310.3031397250993,763.7576355870639
104,2876.2026239306583,3754.833712703209,871.6799101808882
105,3502.2309272949815,4572.103038244101,875.4534162855673
106,4029.7287093071664,5260.742440348781,921.4901907626531
107,4106.349860993815,5360.77005351673,802.2473978547913
108,4274.3015429241705,5580.028123921893,736.5883916333738
109,4068.100885323906,5310.836664913715,814.3226173897648
110,3555.3783733845357,4641.486127133859,737.3430928543098
111,2356.515095484063,3076.390464078411,590.1763547718222
112,1768.103408591693,2308.228992939547,566.7806169228112
113,1445.983185831326,1887.7065089181801,567.5353181437471
114,1153.5633224767228,1505.957340047941,455.83953744524365
115,966.6447257661398,1261.9382842899997,421.8779825031312
116,815.2905238415775,1064.3479423519289,410.5574641890936
117,414.6360868127177,541.3003744291353,306.40869569994857
118,133.65653295890846,174.48633545549407,272.447140757836
119,89.66591369425376,117.0573285825767,255.84371389724765
120,0.04261298877851812,0.05563053365341791,513.5956231353528
121,0.04971515357493778,0.06490228926232086,656.6122505007356
122,0.21306494389259065,0.2781526682670896,707.971812814271
123,0.3053930862460462,0.398685491182828,636.0684255753216
124,0.2698822622639475,0.3523267131383127,536.5098893983147
125,0.4261298877851813,0.5563053365341792,472.50797328452455
126,0.24147360307826912,0.3152396907027012,466.97694349691307
127,0.25709836596904945,0.3356375534843988,499.372975110066
128,0.3551082398209837,0.4635877804451485,430.63017632118033
129,0.6178883372885128,0.8066427379745598,405.3454687206708
130,0.17755411991049186,0.23179389022257424,490.6813568723909
131,0.028408659185678718,0.037087022435611905,513.5956231353528
132,0.0,0.0,446.433118571499
133,0.0,0.0,463.8163550468493
134,0.0,0.0,365.0479659823584
135,0.0,0.0,351.61546506958774
136,0.0,0.0,453.5444425841423
137,0.0,0.0,409.29620428325035
138,0.0,0.0,346.08443528197614
139,0.0,0.0,286.8234018432816
140,0.10653247194629532,0.1390763341335448,273.39090093051084
141,0.028408659185678718,0.037087022435611905,248.1061933300012
142,0.028408659185678718,0.037087022435611905,181.7338358786633
143,0.03551082398209838,0.04635877804451485,168.30133496589247
144,885.493185740491,1155.9963260319726,1637.9942163798235
145,1096.4784816665226,1431.4340491730059,1966.0445050071098
146,2097.5336283167903,2738.2945539383686,1911.1186539296054
147,2483.494679536911,3242.1601560534086,1783.2091377217187
148,3591.8830504917514,4689.142363566255,1918.6427431183051
149,3886.7850984160013,5074.13198226632,1493.531703956798
150,4071.5906229503694,5315.392458159751,1243.7319428919839
151,4131.118081216334,5393.104544668843,1355.8408718036023
152,3779.1194615622835,4933.576320577394,1478.4835255793998
153,4055.9275228400898,5294.944546788629,1577.0490939513597
154,3959.5517254329598,5169.127578894203,1653.042394757222
155,4022.288966500181,5251.029982376215,1715.4923350234258
156,4400.332091887409,5744.558866693745,1564.2581423305712
157,4429.014405890591,5782.003140849335,1625.9556736779048
158,4323.975194209587,5644.876232649592,1371.6414590998706
159,4152.882187296083,5421.517215791231,1166.9862331672514
160,4295.23865906771,5607.361173717636,1098.5170215500884
